date,time_slot,flow_id,source_node,source_asset_id,target_node,target_asset_id,flow_kwh,flow_type,notes
2026-05-09,23:15,F20260509231510697,發電端,G5,儲能,,0.047,generation_storage,G5 0.573kWh 時段占比
2026-05-09,23:15,F20260509231510698,發電端,G1,餘電,,0.755,generation_surplus,G1 1.228kWh 時段占比
2026-05-09,23:15,F20260509231510699,發電端,G2,餘電,,0.554,generation_surplus,G2 0.901kWh 時段占比
2026-05-09,23:15,F20260509231510700,發電端,G3,餘電,,0.453,generation_surplus,G3 0.737kWh 時段占比
2026-05-09,23:15,F20260509231510701,發電端,G4,餘電,,0.403,generation_surplus,G4 0.655kWh 時段占比
2026-05-09,23:15,F20260509231510702,發電端,G5,餘電,,0.352,generation_surplus,G5 0.573kWh 時段占比
2026-05-09,23:15,F20260509231510703,儲能餘額,,儲能,,3.684,balance_storage,節點彙總流量
2026-05-09,23:15,F20260509231510704,合約數量,,用電端,L1,0.409,contract_load,L1 負載 3.092kWh 時段占比
2026-05-09,23:15,F20260509231510705,合約數量,,用電端,L2,0.351,contract_load,L2 負載 2.65kWh 時段占比
2026-05-09,23:15,F20260509231510706,合約數量,,用電端,L3,0.292,contract_load,L3 負載 2.209kWh 時段占比
2026-05-09,23:15,F20260509231510707,合約數量,,用電端,L4,0.234,contract_load,L4 負載 1.767kWh 時段占比
2026-05-09,23:15,F20260509231510708,合約數量,,用電端,L5,0.176,contract_load,L5 負載 1.325kWh 時段占比
2026-05-09,23:15,F20260509231510709,用電端,,成功匹配量,L1,0.289,load_success,L1 負載 3.092kWh 時段占比
2026-05-09,23:15,F20260509231510710,用電端,,成功匹配量,L2,0.248,load_success,L2 負載 2.65kWh 時段占比
2026-05-09,23:15,F20260509231510711,用電端,,成功匹配量,L3,0.206,load_success,L3 負載 2.209kWh 時段占比
2026-05-09,23:15,F20260509231510712,用電端,,成功匹配量,L4,0.165,load_success,L4 負載 1.767kWh 時段占比
2026-05-09,23:15,F20260509231510713,用電端,,成功匹配量,L5,0.124,load_success,L5 負載 1.325kWh 時段占比
2026-05-09,23:15,F20260509231510714,用電端,,餘電,,10.011,load_surplus,節點彙總流量
2026-05-09,23:30,F20260509233010715,發電端,G1,合約數量,,0.534,generation_contract,G1 1.496kWh 時段占比
2026-05-09,23:30,F20260509233010716,發電端,G2,合約數量,,0.392,generation_contract,G2 1.097kWh 時段占比
2026-05-09,23:30,F20260509233010717,發電端,G3,合約數量,,0.321,generation_contract,G3 0.898kWh 時段占比
2026-05-09,23:30,F20260509233010718,發電端,G4,合約數量,,0.285,generation_contract,G4 0.798kWh 時段占比
2026-05-09,23:30,F20260509233010719,發電端,G5,合約數量,,0.249,generation_contract,G5 0.699kWh 時段占比
2026-05-09,23:30,F20260509233010720,發電端,G1,儲能,,0.12,generation_storage,G1 1.496kWh 時段占比
2026-05-09,23:30,F20260509233010721,發電端,G2,儲能,,0.088,generation_storage,G2 1.097kWh 時段占比
2026-05-09,23:30,F20260509233010722,發電端,G3,儲能,,0.072,generation_storage,G3 0.898kWh 時段占比
2026-05-09,23:30,F20260509233010723,發電端,G4,儲能,,0.064,generation_storage,G4 0.798kWh 時段占比
2026-05-09,23:30,F20260509233010724,發電端,G5,儲能,,0.055,generation_storage,G5 0.699kWh 時段占比
2026-05-09,23:30,F20260509233010725,發電端,G1,餘電,,0.92,generation_surplus,G1 1.496kWh 時段占比
2026-05-09,23:30,F20260509233010726,發電端,G2,餘電,,0.675,generation_surplus,G2 1.097kWh 時段占比
2026-05-09,23:30,F20260509233010727,發電端,G3,餘電,,0.552,generation_surplus,G3 0.898kWh 時段占比
2026-05-09,23:30,F20260509233010728,發電端,G4,餘電,,0.491,generation_surplus,G4 0.798kWh 時段占比
2026-05-09,23:30,F20260509233010729,發電端,G5,餘電,,0.429,generation_surplus,G5 0.699kWh 時段占比
2026-05-09,23:30,F20260509233010730,儲能餘額,,儲能,,3.684,balance_storage,節點彙總流量
2026-05-09,23:30,F20260509233010731,合約數量,,用電端,L1,0.499,contract_load,L1 負載 3.768kWh 時段占比
2026-05-09,23:30,F20260509233010732,合約數量,,用電端,L2,0.427,contract_load,L2 負載 3.229kWh 時段占比
2026-05-09,23:30,F20260509233010733,合約數量,,用電端,L3,0.356,contract_load,L3 負載 2.691kWh 時段占比
2026-05-09,23:30,F20260509233010734,合約數量,,用電端,L4,0.285,contract_load,L4 負載 2.153kWh 時段占比
2026-05-09,23:30,F20260509233010735,合約數量,,用電端,L5,0.214,contract_load,L5 負載 1.615kWh 時段占比
2026-05-09,23:30,F20260509233010736,用電端,,成功匹配量,L1,0.352,load_success,L1 負載 3.768kWh 時段占比
2026-05-09,23:30,F20260509233010737,用電端,,成功匹配量,L2,0.302,load_success,L2 負載 3.229kWh 時段占比
2026-05-09,23:30,F20260509233010738,用電端,,成功匹配量,L3,0.251,load_success,L3 負載 2.691kWh 時段占比
2026-05-09,23:30,F20260509233010739,用電端,,成功匹配量,L4,0.201,load_success,L4 負載 2.153kWh 時段占比
2026-05-09,23:30,F20260509233010740,用電端,,成功匹配量,L5,0.151,load_success,L5 負載 1.615kWh 時段占比
2026-05-09,23:30,F20260509233010741,用電端,,餘電,,12.199,load_surplus,節點彙總流量
2026-05-09,23:45,F20260509234510742,發電端,G1,合約數量,,0.427,generation_contract,G1 1.197kWh 時段占比
2026-05-09,23:45,F20260509234510743,發電端,G2,合約數量,,0.314,generation_contract,G2 0.878kWh 時段占比
2026-05-09,23:45,F20260509234510744,發電端,G3,合約數量,,0.257,generation_contract,G3 0.718kWh 時段占比
2026-05-09,23:45,F20260509234510745,發電端,G4,合約數量,,0.228,generation_contract,G4 0.638kWh 時段占比
2026-05-09,23:45,F20260509234510746,發電端,G5,合約數量,,0.199,generation_contract,G5 0.559kWh 時段占比
2026-05-09,23:45,F20260509234510747,發電端,G1,儲能,,0.096,generation_storage,G1 1.197kWh 時段占比
2026-05-09,23:45,F20260509234510748,發電端,G2,儲能,,0.07,generation_storage,G2 0.878kWh 時段占比
2026-05-09,23:45,F20260509234510749,發電端,G3,儲能,,0.057,generation_storage,G3 0.718kWh 時段占比
2026-05-09,23:45,F20260509234510750,發電端,G4,儲能,,0.051,generation_storage,G4 0.638kWh 時段占比
2026-05-09,23:45,F20260509234510751,發電端,G5,儲能,,0.045,generation_storage,G5 0.559kWh 時段占比
2026-05-09,23:45,F20260509234510752,發電端,G1,餘電,,0.736,generation_surplus,G1 1.197kWh 時段占比
2026-05-09,23:45,F20260509234510753,發電端,G2,餘電,,0.54,generation_surplus,G2 0.878kWh 時段占比
2026-05-09,23:45,F20260509234510754,發電端,G3,餘電,,0.442,generation_surplus,G3 0.718kWh 時段占比
2026-05-09,23:45,F20260509234510755,發電端,G4,餘電,,0.392,generation_surplus,G4 0.638kWh 時段占比
2026-05-09,23:45,F20260509234510756,發電端,G5,餘電,,0.343,generation_surplus,G5 0.559kWh 時段占比
2026-05-09,23:45,F20260509234510757,儲能餘額,,儲能,,3.684,balance_storage,節點彙總流量
2026-05-09,23:45,F20260509234510758,合約數量,,用電端,L1,0.399,contract_load,L1 負載 3.014kWh 時段占比
2026-05-09,23:45,F20260509234510759,合約數量,,用電端,L2,0.342,contract_load,L2 負載 2.584kWh 時段占比
2026-05-09,23:45,F20260509234510760,合約數量,,用電端,L3,0.285,contract_load,L3 負載 2.153kWh 時段占比
2026-05-09,23:45,F20260509234510761,合約數量,,用電端,L4,0.228,contract_load,L4 負載 1.722kWh 時段占比
2026-05-09,23:45,F20260509234510762,合約數量,,用電端,L5,0.171,contract_load,L5 負載 1.292kWh 時段占比
2026-05-09,23:45,F20260509234510763,用電端,,成功匹配量,L1,0.282,load_success,L1 負載 3.014kWh 時段占比
2026-05-09,23:45,F20260509234510764,用電端,,成功匹配量,L2,0.241,load_success,L2 負載 2.584kWh 時段占比
2026-05-09,23:45,F20260509234510765,用電端,,成功匹配量,L3,0.201,load_success,L3 負載 2.153kWh 時段占比
2026-05-09,23:45,F20260509234510766,用電端,,成功匹配量,L4,0.161,load_success,L4 負載 1.722kWh 時段占比
2026-05-09,23:45,F20260509234510767,用電端,,成功匹配量,L5,0.121,load_success,L5 負載 1.292kWh 時段占比
2026-05-09,23:45,F20260509234510768,用電端,,餘電,,9.759,load_surplus,節點彙總流量
2026-05-10,00:00,F20260510000010769,發電端,G1,合約數量,,0.414,generation_contract,G1 1.159kWh 時段占比
2026-05-10,00:00,F20260510000010770,發電端,G2,合約數量,,0.303,generation_contract,G2 0.85kWh 時段占比
2026-05-10,00:00,F20260510000010771,發電端,G3,合約數量,,0.248,generation_contract,G3 0.696kWh 時段占比
2026-05-10,00:00,F20260510000010772,發電端,G4,合約數量,,0.221,generation_contract,G4 0.618kWh 時段占比
2026-05-10,00:00,F20260510000010773,發電端,G5,合約數量,,0.193,generation_contract,G5 0.541kWh 時段占比
2026-05-10,00:00,F20260510000010774,發電端,G1,儲能,,0.093,generation_storage,G1 1.159kWh 時段占比
2026-05-10,00:00,F20260510000010775,發電端,G2,儲能,,0.068,generation_storage,G2 0.85kWh 時段占比
2026-05-10,00:00,F20260510000010776,發電端,G3,儲能,,0.056,generation_storage,G3 0.696kWh 時段占比
2026-05-10,00:00,F20260510000010777,發電端,G4,儲能,,0.049,generation_storage,G4 0.618kWh 時段占比
2026-05-10,00:00,F20260510000010778,發電端,G5,儲能,,0.043,generation_storage,G5 0.541kWh 時段占比
2026-05-10,00:00,F20260510000010779,發電端,G1,餘電,,0.713,generation_surplus,G1 1.159kWh 時段占比
2026-05-10,00:00,F20260510000010780,發電端,G2,餘電,,0.523,generation_surplus,G2 0.85kWh 時段占比
2026-05-10,00:00,F20260510000010781,發電端,G3,餘電,,0.428,generation_surplus,G3 0.696kWh 時段占比
2026-05-10,00:00,F20260510000010782,發電端,G4,餘電,,0.38,generation_surplus,G4 0.618kWh 時段占比
2026-05-10,00:00,F20260510000010783,發電端,G5,餘電,,0.333,generation_surplus,G5 0.541kWh 時段占比
2026-05-10,00:00,F20260510000010784,儲能餘額,,儲能,,0.72,balance_storage,節點彙總流量
2026-05-10,00:00,F20260510000010785,合約數量,,用電端,L1,0.386,contract_load,L1 負載 3.125kWh 時段占比
2026-05-10,00:00,F20260510000010786,合約數量,,用電端,L2,0.331,contract_load,L2 負載 2.678kWh 時段占比
2026-05-10,00:00,F20260510000010787,合約數量,,用電端,L3,0.276,contract_load,L3 負載 2.232kWh 時段占比
2026-05-10,00:00,F20260510000010788,合約數量,,用電端,L4,0.221,contract_load,L4 負載 1.786kWh 時段占比
2026-05-10,00:00,F20260510000010789,合約數量,,用電端,L5,0.165,contract_load,L5 負載 1.339kWh 時段占比
2026-05-10,00:00,F20260510000010790,用電端,,成功匹配量,L1,0.272,load_success,L1 負載 3.125kWh 時段占比
2026-05-10,00:00,F20260510000010791,用電端,,成功匹配量,L2,0.234,load_success,L2 負載 2.678kWh 時段占比
2026-05-10,00:00,F20260510000010792,用電端,,成功匹配量,L3,0.195,load_success,L3 負載 2.232kWh 時段占比
2026-05-10,00:00,F20260510000010793,用電端,,成功匹配量,L4,0.156,load_success,L4 負載 1.786kWh 時段占比
2026-05-10,00:00,F20260510000010794,用電端,,成功匹配量,L5,0.116,load_success,L5 負載 1.339kWh 時段占比
2026-05-10,00:00,F20260510000010795,用電端,,餘電,,10.187,load_surplus,節點彙總流量
2026-05-10,00:15,F20260510001510796,發電端,G1,合約數量,,0.452,generation_contract,G1 1.265kWh 時段占比
2026-05-10,00:15,F20260510001510797,發電端,G2,合約數量,,0.331,generation_contract,G2 0.928kWh 時段占比
2026-05-10,00:15,F20260510001510798,發電端,G3,合約數量,,0.271,generation_contract,G3 0.759kWh 時段占比
2026-05-10,00:15,F20260510001510799,發電端,G4,合約數量,,0.241,generation_contract,G4 0.675kWh 時段占比
2026-05-10,00:15,F20260510001510800,發電端,G5,合約數量,,0.211,generation_contract,G5 0.591kWh 時段占比
2026-05-10,00:15,F20260510001510801,發電端,G1,儲能,,0.101,generation_storage,G1 1.265kWh 時段占比
2026-05-10,00:15,F20260510001510802,發電端,G2,儲能,,0.074,generation_storage,G2 0.928kWh 時段占比
2026-05-10,00:15,F20260510001510803,發電端,G3,儲能,,0.061,generation_storage,G3 0.759kWh 時段占比
2026-05-10,00:15,F20260510001510804,發電端,G4,儲能,,0.054,generation_storage,G4 0.675kWh 時段占比
2026-05-10,00:15,F20260510001510805,發電端,G5,儲能,,0.047,generation_storage,G5 0.591kWh 時段占比
2026-05-10,00:15,F20260510001510806,發電端,G1,餘電,,0.778,generation_surplus,G1 1.265kWh 時段占比
2026-05-10,00:15,F20260510001510807,發電端,G2,餘電,,0.571,generation_surplus,G2 0.928kWh 時段占比
2026-05-10,00:15,F20260510001510808,發電端,G3,餘電,,0.467,generation_surplus,G3 0.759kWh 時段占比
2026-05-10,00:15,F20260510001510809,發電端,G4,餘電,,0.415,generation_surplus,G4 0.675kWh 時段占比
2026-05-10,00:15,F20260510001510810,發電端,G5,餘電,,0.363,generation_surplus,G5 0.591kWh 時段占比
2026-05-10,00:15,F20260510001510811,儲能餘額,,儲能,,0.72,balance_storage,節點彙總流量
2026-05-10,00:15,F20260510001510812,合約數量,,用電端,L1,0.422,contract_load,L1 負載 3.411kWh 時段占比
2026-05-10,00:15,F20260510001510813,合約數量,,用電端,L2,0.361,contract_load,L2 負載 2.924kWh 時段占比
2026-05-10,00:15,F20260510001510814,合約數量,,用電端,L3,0.301,contract_load,L3 負載 2.437kWh 時段占比
2026-05-10,00:15,F20260510001510815,合約數量,,用電端,L4,0.241,contract_load,L4 負載 1.949kWh 時段占比
2026-05-10,00:15,F20260510001510816,合約數量,,用電端,L5,0.181,contract_load,L5 負載 1.462kWh 時段占比
2026-05-10,00:15,F20260510001510817,用電端,,成功匹配量,L1,0.298,load_success,L1 負載 3.411kWh 時段占比
2026-05-10,00:15,F20260510001510818,用電端,,成功匹配量,L2,0.255,load_success,L2 負載 2.924kWh 時段占比
2026-05-10,00:15,F20260510001510819,用電端,,成功匹配量,L3,0.213,load_success,L3 負載 2.437kWh 時段占比
2026-05-10,00:15,F20260510001510820,用電端,,成功匹配量,L4,0.17,load_success,L4 負載 1.949kWh 時段占比
2026-05-10,00:15,F20260510001510821,用電端,,成功匹配量,L5,0.127,load_success,L5 負載 1.462kWh 時段占比
2026-05-10,00:15,F20260510001510822,用電端,,餘電,,11.12,load_surplus,節點彙總流量
2026-05-10,00:30,F20260510003010823,發電端,G1,合約數量,,0.465,generation_contract,G1 1.304kWh 時段占比
2026-05-10,00:30,F20260510003010824,發電端,G2,合約數量,,0.341,generation_contract,G2 0.956kWh 時段占比
2026-05-10,00:30,F20260510003010825,發電端,G3,合約數量,,0.279,generation_contract,G3 0.782kWh 時段占比
2026-05-10,00:30,F20260510003010826,發電端,G4,合約數量,,0.248,generation_contract,G4 0.696kWh 時段占比
2026-05-10,00:30,F20260510003010827,發電端,G5,合約數量,,0.218,generation_contract,G5 0.609kWh 時段占比
2026-05-10,00:30,F20260510003010828,發電端,G1,儲能,,0.104,generation_storage,G1 1.304kWh 時段占比
2026-05-10,00:30,F20260510003010829,發電端,G2,儲能,,0.077,generation_storage,G2 0.956kWh 時段占比
2026-05-10,00:30,F20260510003010830,發電端,G3,儲能,,0.063,generation_storage,G3 0.782kWh 時段占比
2026-05-10,00:30,F20260510003010831,發電端,G4,儲能,,0.056,generation_storage,G4 0.696kWh 時段占比
2026-05-10,00:30,F20260510003010832,發電端,G5,儲能,,0.048,generation_storage,G5 0.609kWh 時段占比
2026-05-10,00:30,F20260510003010833,發電端,G1,餘電,,0.802,generation_surplus,G1 1.304kWh 時段占比
2026-05-10,00:30,F20260510003010834,發電端,G2,餘電,,0.588,generation_surplus,G2 0.956kWh 時段占比
2026-05-10,00:30,F20260510003010835,發電端,G3,餘電,,0.481,generation_surplus,G3 0.782kWh 時段占比
2026-05-10,00:30,F20260510003010836,發電端,G4,餘電,,0.428,generation_surplus,G4 0.696kWh 時段占比
2026-05-10,00:30,F20260510003010837,發電端,G5,餘電,,0.375,generation_surplus,G5 0.609kWh 時段占比
2026-05-10,00:30,F20260510003010838,儲能餘額,,儲能,,0.72,balance_storage,節點彙總流量
2026-05-10,00:30,F20260510003010839,合約數量,,用電端,L1,0.434,contract_load,L1 負載 3.515kWh 時段占比
2026-05-10,00:30,F20260510003010840,合約數量,,用電端,L2,0.372,contract_load,L2 負載 3.013kWh 時段占比
2026-05-10,00:30,F20260510003010841,合約數量,,用電端,L3,0.31,contract_load,L3 負載 2.511kWh 時段占比
2026-05-10,00:30,F20260510003010842,合約數量,,用電端,L4,0.248,contract_load,L4 負載 2.009kWh 時段占比
2026-05-10,00:30,F20260510003010843,合約數量,,用電端,L5,0.187,contract_load,L5 負載 1.507kWh 時段占比
2026-05-10,00:30,F20260510003010844,用電端,,成功匹配量,L1,0.307,load_success,L1 負載 3.515kWh 時段占比
2026-05-10,00:30,F20260510003010845,用電端,,成功匹配量,L2,0.263,load_success,L2 負載 3.013kWh 時段占比
2026-05-10,00:30,F20260510003010846,用電端,,成功匹配量,L3,0.219,load_success,L3 負載 2.511kWh 時段占比
2026-05-10,00:30,F20260510003010847,用電端,,成功匹配量,L4,0.175,load_success,L4 負載 2.009kWh 時段占比
2026-05-10,00:30,F20260510003010848,用電端,,成功匹配量,L5,0.131,load_success,L5 負載 1.507kWh 時段占比
2026-05-10,00:30,F20260510003010849,用電端,,餘電,,11.46,load_surplus,節點彙總流量
2026-05-10,00:45,F20260510004510850,發電端,G1,合約數量,,0.393,generation_contract,G1 1.101kWh 時段占比
2026-05-10,00:45,F20260510004510851,發電端,G2,合約數量,,0.288,generation_contract,G2 0.808kWh 時段占比
2026-05-10,00:45,F20260510004510852,發電端,G3,合約數量,,0.236,generation_contract,G3 0.661kWh 時段占比
2026-05-10,00:45,F20260510004510853,發電端,G4,合約數量,,0.21,generation_contract,G4 0.587kWh 時段占比
2026-05-10,00:45,F20260510004510854,發電端,G5,合約數量,,0.184,generation_contract,G5 0.514kWh 時段占比
2026-05-10,00:45,F20260510004510855,發電端,G1,儲能,,0.088,generation_storage,G1 1.101kWh 時段占比
2026-05-10,00:45,F20260510004510856,發電端,G2,儲能,,0.065,generation_storage,G2 0.808kWh 時段占比
2026-05-10,00:45,F20260510004510857,發電端,G3,儲能,,0.053,generation_storage,G3 0.661kWh 時段占比
2026-05-10,00:45,F20260510004510858,發電端,G4,儲能,,0.047,generation_storage,G4 0.587kWh 時段占比
2026-05-10,00:45,F20260510004510859,發電端,G5,儲能,,0.041,generation_storage,G5 0.514kWh 時段占比
2026-05-10,00:45,F20260510004510860,發電端,G1,餘電,,0.677,generation_surplus,G1 1.101kWh 時段占比
2026-05-10,00:45,F20260510004510861,發電端,G2,餘電,,0.497,generation_surplus,G2 0.808kWh 時段占比
2026-05-10,00:45,F20260510004510862,發電端,G3,餘電,,0.406,generation_surplus,G3 0.661kWh 時段占比
2026-05-10,00:45,F20260510004510863,發電端,G4,餘電,,0.361,generation_surplus,G4 0.587kWh 時段占比
2026-05-10,00:45,F20260510004510864,發電端,G5,餘電,,0.316,generation_surplus,G5 0.514kWh 時段占比
2026-05-10,00:45,F20260510004510865,儲能餘額,,儲能,,0.72,balance_storage,節點彙總流量
2026-05-10,00:45,F20260510004510866,合約數量,,用電端,L1,0.367,contract_load,L1 負載 2.969kWh 時段占比
2026-05-10,00:45,F20260510004510867,合約數量,,用電端,L2,0.315,contract_load,L2 負載 2.544kWh 時段占比
2026-05-10,00:45,F20260510004510868,合約數量,,用電端,L3,0.262,contract_load,L3 負載 2.12kWh 時段占比
2026-05-10,00:45,F20260510004510869,合約數量,,用電端,L4,0.21,contract_load,L4 負載 1.696kWh 時段占比
2026-05-10,00:45,F20260510004510870,合約數量,,用電端,L5,0.157,contract_load,L5 負載 1.273kWh 時段占比
2026-05-10,00:45,F20260510004510871,用電端,,成功匹配量,L1,0.259,load_success,L1 負載 2.969kWh 時段占比
2026-05-10,00:45,F20260510004510872,用電端,,成功匹配量,L2,0.222,load_success,L2 負載 2.544kWh 時段占比
2026-05-10,00:45,F20260510004510873,用電端,,成功匹配量,L3,0.185,load_success,L3 負載 2.12kWh 時段占比
2026-05-10,00:45,F20260510004510874,用電端,,成功匹配量,L4,0.148,load_success,L4 負載 1.696kWh 時段占比
2026-05-10,00:45,F20260510004510875,用電端,,成功匹配量,L5,0.111,load_success,L5 負載 1.273kWh 時段占比
2026-05-10,00:45,F20260510004510876,用電端,,餘電,,9.677,load_surplus,節點彙總流量
2026-05-10,01:00,F20260510010010877,發電端,G1,合約數量,,0.409,generation_contract,G1 1.145kWh 時段占比
2026-05-10,01:00,F20260510010010878,發電端,G2,合約數量,,0.3,generation_contract,G2 0.84kWh 時段占比
2026-05-10,01:00,F20260510010010879,發電端,G3,合約數量,,0.245,generation_contract,G3 0.687kWh 時段占比
2026-05-10,01:00,F20260510010010880,發電端,G4,合約數量,,0.218,generation_contract,G4 0.611kWh 時段占比
2026-05-10,01:00,F20260510010010881,發電端,G5,合約數量,,0.191,generation_contract,G5 0.535kWh 時段占比
2026-05-10,01:00,F20260510010010882,發電端,G1,儲能,,0.091,generation_storage,G1 1.145kWh 時段占比
2026-05-10,01:00,F20260510010010883,發電端,G2,儲能,,0.067,generation_storage,G2 0.84kWh 時段占比
2026-05-10,01:00,F20260510010010884,發電端,G3,儲能,,0.055,generation_storage,G3 0.687kWh 時段占比
2026-05-10,01:00,F20260510010010885,發電端,G4,儲能,,0.049,generation_storage,G4 0.611kWh 時段占比
2026-05-10,01:00,F20260510010010886,發電端,G5,儲能,,0.043,generation_storage,G5 0.535kWh 時段占比
2026-05-10,01:00,F20260510010010887,發電端,G1,餘電,,0.704,generation_surplus,G1 1.145kWh 時段占比
2026-05-10,01:00,F20260510010010888,發電端,G2,餘電,,0.517,generation_surplus,G2 0.84kWh 時段占比
2026-05-10,01:00,F20260510010010889,發電端,G3,餘電,,0.423,generation_surplus,G3 0.687kWh 時段占比
2026-05-10,01:00,F20260510010010890,發電端,G4,餘電,,0.376,generation_surplus,G4 0.611kWh 時段占比
2026-05-10,01:00,F20260510010010891,發電端,G5,餘電,,0.328,generation_surplus,G5 0.535kWh 時段占比
2026-05-10,01:00,F20260510010010892,儲能餘額,,儲能,,0.72,balance_storage,節點彙總流量
2026-05-10,01:00,F20260510010010893,合約數量,,用電端,L1,0.382,contract_load,L1 負載 2.859kWh 時段占比
2026-05-10,01:00,F20260510010010894,合約數量,,用電端,L2,0.327,contract_load,L2 負載 2.451kWh 時段占比
2026-05-10,01:00,F20260510010010895,合約數量,,用電端,L3,0.273,contract_load,L3 負載 2.042kWh 時段占比
2026-05-10,01:00,F20260510010010896,合約數量,,用電端,L4,0.218,contract_load,L4 負載 1.634kWh 時段占比
2026-05-10,01:00,F20260510010010897,合約數量,,用電端,L5,0.163,contract_load,L5 負載 1.226kWh 時段占比
2026-05-10,01:00,F20260510010010898,用電端,,成功匹配量,L1,0.269,load_success,L1 負載 2.859kWh 時段占比
2026-05-10,01:00,F20260510010010899,用電端,,成功匹配量,L2,0.231,load_success,L2 負載 2.451kWh 時段占比
2026-05-10,01:00,F20260510010010900,用電端,,成功匹配量,L3,0.192,load_success,L3 負載 2.042kWh 時段占比
2026-05-10,01:00,F20260510010010901,用電端,,成功匹配量,L4,0.154,load_success,L4 負載 1.634kWh 時段占比
2026-05-10,01:00,F20260510010010902,用電端,,成功匹配量,L5,0.116,load_success,L5 負載 1.226kWh 時段占比
2026-05-10,01:00,F20260510010010903,用電端,,餘電,,9.25,load_surplus,節點彙總流量
2026-05-10,01:15,F20260510011510904,發電端,G1,合約數量,,0.423,generation_contract,G1 1.185kWh 時段占比
2026-05-10,01:15,F20260510011510905,發電端,G2,合約數量,,0.31,generation_contract,G2 0.869kWh 時段占比
2026-05-10,01:15,F20260510011510906,發電端,G3,合約數量,,0.254,generation_contract,G3 0.711kWh 時段占比
2026-05-10,01:15,F20260510011510907,發電端,G4,合約數量,,0.226,generation_contract,G4 0.632kWh 時段占比
2026-05-10,01:15,F20260510011510908,發電端,G5,合約數量,,0.198,generation_contract,G5 0.554kWh 時段占比
2026-05-10,01:15,F20260510011510909,發電端,G1,儲能,,0.095,generation_storage,G1 1.185kWh 時段占比
2026-05-10,01:15,F20260510011510910,發電端,G2,儲能,,0.07,generation_storage,G2 0.869kWh 時段占比
2026-05-10,01:15,F20260510011510911,發電端,G3,儲能,,0.057,generation_storage,G3 0.711kWh 時段占比
2026-05-10,01:15,F20260510011510912,發電端,G4,儲能,,0.051,generation_storage,G4 0.632kWh 時段占比
2026-05-10,01:15,F20260510011510913,發電端,G5,儲能,,0.043,generation_storage,G5 0.554kWh 時段占比
2026-05-10,01:15,F20260510011510914,發電端,G1,餘電,,0.729,generation_surplus,G1 1.185kWh 時段占比
2026-05-10,01:15,F20260510011510915,發電端,G2,餘電,,0.534,generation_surplus,G2 0.869kWh 時段占比
2026-05-10,01:15,F20260510011510916,發電端,G3,餘電,,0.437,generation_surplus,G3 0.711kWh 時段占比
2026-05-10,01:15,F20260510011510917,發電端,G4,餘電,,0.389,generation_surplus,G4 0.632kWh 時段占比
2026-05-10,01:15,F20260510011510918,發電端,G5,餘電,,0.34,generation_surplus,G5 0.554kWh 時段占比
2026-05-10,01:15,F20260510011510919,儲能餘額,,儲能,,0.72,balance_storage,節點彙總流量
2026-05-10,01:15,F20260510011510920,合約數量,,用電端,L1,0.395,contract_load,L1 負載 2.959kWh 時段占比
2026-05-10,01:15,F20260510011510921,合約數量,,用電端,L2,0.339,contract_load,L2 負載 2.536kWh 時段占比
2026-05-10,01:15,F20260510011510922,合約數量,,用電端,L3,0.282,contract_load,L3 負載 2.113kWh 時段占比
2026-05-10,01:15,F20260510011510923,合約數量,,用電端,L4,0.226,contract_load,L4 負載 1.691kWh 時段占比
2026-05-10,01:15,F20260510011510924,合約數量,,用電端,L5,0.169,contract_load,L5 負載 1.268kWh 時段占比
2026-05-10,01:15,F20260510011510925,用電端,,成功匹配量,L1,0.279,load_success,L1 負載 2.959kWh 時段占比
2026-05-10,01:15,F20260510011510926,用電端,,成功匹配量,L2,0.239,load_success,L2 負載 2.536kWh 時段占比
2026-05-10,01:15,F20260510011510927,用電端,,成功匹配量,L3,0.199,load_success,L3 負載 2.113kWh 時段占比
2026-05-10,01:15,F20260510011510928,用電端,,成功匹配量,L4,0.159,load_success,L4 負載 1.691kWh 時段占比
2026-05-10,01:15,F20260510011510929,用電端,,成功匹配量,L5,0.12,load_success,L5 負載 1.268kWh 時段占比
2026-05-10,01:15,F20260510011510930,用電端,,餘電,,9.571,load_surplus,節點彙總流量
2026-05-10,01:30,F20260510013010931,發電端,G1,合約數量,,0.498,generation_contract,G1 1.394kWh 時段占比
2026-05-10,01:30,F20260510013010932,發電端,G2,合約數量,,0.365,generation_contract,G2 1.023kWh 時段占比
2026-05-10,01:30,F20260510013010933,發電端,G3,合約數量,,0.299,generation_contract,G3 0.837kWh 時段占比
2026-05-10,01:30,F20260510013010934,發電端,G4,合約數量,,0.266,generation_contract,G4 0.744kWh 時段占比
2026-05-10,01:30,F20260510013010935,發電端,G5,合約數量,,0.232,generation_contract,G5 0.65kWh 時段占比
2026-05-10,01:30,F20260510013010936,發電端,G1,儲能,,0.112,generation_storage,G1 1.394kWh 時段占比
2026-05-10,01:30,F20260510013010937,發電端,G2,儲能,,0.082,generation_storage,G2 1.023kWh 時段占比
2026-05-10,01:30,F20260510013010938,發電端,G3,儲能,,0.067,generation_storage,G3 0.837kWh 時段占比
2026-05-10,01:30,F20260510013010939,發電端,G4,儲能,,0.06,generation_storage,G4 0.744kWh 時段占比
2026-05-10,01:30,F20260510013010940,發電端,G5,儲能,,0.051,generation_storage,G5 0.65kWh 時段占比
